確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,4,屏東縣,長治鄉,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,屏東縣,屏東市,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,屏東縣,東港鎮,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,後龍鎮,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,三義鄉,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,南庄鄉,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,頭份市,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,公館鄉,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,M,否,0,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,泰安鄉,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,頭份市,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,苗栗縣,竹南鎮,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,10,3
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,10,4
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,15,2
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,15,6
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,15,3
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,15,6
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,15,2
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,20,4
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,20,6
嚴重特殊傳染性肺炎,2022,4,桃園市,新屋區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,楊梅區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,25,3
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,楊梅區,F,否,25,3
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,30,3
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,35,8
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,4,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,40,4
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,40,5
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,45,5
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,45,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,45,5
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,50,3
嚴重特殊傳染性肺炎,2022,4,桃園市,楊梅區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,55,2
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,5,2
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,60,5
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,F,否,65,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,F,否,70,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,10,3
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,10,10
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,10,4
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,15,7
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,15,2
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,15,9
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,15,3
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,20,5
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,20,6
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,20,4
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,桃園市,楊梅區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,25,3
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,3,2
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,大園區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,30,3
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,30,13
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,30,2
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,35,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,35,6
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,35,4
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,40,9
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,45,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,45,3
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,45,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,45,5
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,桃園市,新屋區,M,否,50,1
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,50,2
嚴重特殊傳染性肺炎,2022,4,桃園市,大溪區,M,否,55,2
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,55,2
嚴重特殊傳染性肺炎,2022,4,桃園市,觀音區,M,否,55,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,5,3
嚴重特殊傳染性肺炎,2022,4,桃園市,龍潭區,M,否,5,1
嚴重特殊傳染性肺炎,2022,4,桃園市,龜山區,M,否,5,2
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,桃園市,平鎮區,M,否,60,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,60,4
嚴重特殊傳染性肺炎,2022,4,桃園市,中壢區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,65,1
嚴重特殊傳染性肺炎,2022,4,桃園市,八德區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,桃園市,桃園區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,桃園市,新屋區,M,否,70,2
嚴重特殊傳染性肺炎,2022,4,桃園市,蘆竹區,M,否,70,1
嚴重特殊傳染性肺炎,2022,4,高雄市,橋頭區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,F,否,15,2
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,20,2
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,20,5
嚴重特殊傳染性肺炎,2022,4,高雄市,彌陀區,F,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,25,4
嚴重特殊傳染性肺炎,2022,4,高雄市,大社區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,楠梓區,F,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,旗山區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,F,否,3,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,30,2
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,楠梓區,F,否,30,3
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,30,2
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,30,5
嚴重特殊傳染性肺炎,2022,4,高雄市,橋頭區,F,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,35,2
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,35,3
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,35,4
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,35,3
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳥松區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,F,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,35,3
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,4,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,F,否,40,4
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,40,5
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,40,3
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,40,2
嚴重特殊傳染性肺炎,2022,4,高雄市,橋頭區,F,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,45,2
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,高雄市,美濃區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,45,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,45,3
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,高雄市,岡山區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,F,否,50,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,50,2
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,55,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,55,2
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,F,否,5,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,5,2
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,F,否,60,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,F,否,65,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,F,否,70,1
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,M,否,0,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,1,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,M,否,10,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,10,2
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,M,否,10,3
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,大樹區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,彌陀區,M,否,15,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,2,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,M,否,20,6
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,岡山區,M,否,20,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,M,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,M,否,20,2
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,20,3
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,25,4
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,仁武區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,楠梓區,M,否,25,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,25,2
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,3,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,30,3
嚴重特殊傳染性肺炎,2022,4,高雄市,前金區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,苓雅區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳥松區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,湖內區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,M,否,30,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,M,否,30,3
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,30,6
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,35,2
嚴重特殊傳染性肺炎,2022,4,高雄市,新興區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鼓山區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,橋頭區,M,否,35,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,M,否,4,1
嚴重特殊傳染性肺炎,2022,4,高雄市,三民區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,高雄市,大寮區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,小港區,M,否,40,2
嚴重特殊傳染性肺炎,2022,4,高雄市,左營區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,林園區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,前鎮區,M,否,40,3
嚴重特殊傳染性肺炎,2022,4,高雄市,楠梓區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,旗津區,M,否,40,1
嚴重特殊傳染性肺炎,2022,4,高雄市,鳳山區,M,否,40,1
